Geo_FIPS,sovi,rank,state_id
g48077,-2.700568637711364,215.0,g48
g48079,-0.7501795267684613,168.0,g48
g48081,1.0525663779726397,90.0,g48
g48083,3.361868324755915,24.0,g48
g48085,-4.724926511651056,243.0,g48
g48087,2.1006446969880477,55.0,g48
g48089,0.3372267951297042,115.0,g48
g48091,-5.0198205343440385,247.0,g48
g48093,0.7881161464734914,98.0,g48
g48095,2.7838273300096246,37.0,g48
g48097,-1.7890974704623381,195.0,g48
g48099,-0.13007042778612196,141.0,g48
g48101,4.322240999502361,8.0,g48
g48103,-2.1804620830331394,206.0,g48
g48105,-0.678919343157167,165.0,g48
g48107,1.7279727410918408,64.0,g48
g48109,0.8995356664680012,95.0,g48
g48111,-2.6750109155181376,214.0,g48
g48113,3.378438076580941,23.0,g48
g48115,2.648085143382151,42.0,g48
g48117,-1.6299843484219712,190.0,g48
g48119,0.12713410967512417,132.0,g48
g48121,-4.338864426409366,238.0,g48
g48123,2.441828321893754,47.0,g48
g48125,3.861022681574695,16.0,g48
g48127,2.44796464849264,46.0,g48
g48129,0.2564430159005538,121.0,g48
g48131,3.656149608788684,21.0,g48
g48133,1.9915768391531552,59.0,g48
g48135,-1.865636711655027,197.0,g48
g48137,0.2628921071348356,119.0,g48
g48139,-4.061867803174032,233.0,g48
g48141,0.9238348513477458,93.0,g48
g48143,-2.113832188789209,204.0,g48
g48145,4.037485659540566,14.0,g48
g48147,0.2580668393469439,120.0,g48
g48149,-1.4471465716879952,187.0,g48
g48151,-0.053704567123071256,134.0,g48
g48153,1.666352941223615,65.0,g48
g48155,5.36001095430336,3.0,g48
g48157,-3.477865715238277,225.0,g48
g48159,-0.46670391840834313,156.0,g48
g48161,0.17098574059080984,130.0,g48
g48163,3.2442077521945123,29.0,g48
g48165,-4.823161987487152,244.0,g48
g48167,-1.1515339393878155,181.0,g48
g48169,4.046147723607214,13.0,g48
g48171,-2.5556849006501956,211.0,g48
g48173,-7.687952276730057,254.0,g48
g48175,-0.11519434277658747,138.0,g48
g48177,0.43627446648645235,110.0,g48
g48179,-0.4253480478891718,155.0,g48
g48181,-0.2712306108089231,146.0,g48
g48183,1.0954286803987943,82.0,g48
g48185,1.5079835690395176,68.0,g48
g48187,-4.2341586935855,236.0,g48
g48189,1.1612803829053233,81.0,g48
g48191,3.3387380935352793,26.0,g48
g48193,0.41423745991998634,111.0,g48
g48195,-1.962261669367496,202.0,g48
g48197,3.5181416136170274,22.0,g48
g48199,-2.958440097168406,219.0,g48
g48201,2.139237231147169,53.0,g48
g48203,-0.10855617749408636,136.0,g48
g48205,-2.2121775316750227,207.0,g48
g48207,1.9765482029437003,60.0,g48
g48209,-4.608670890674869,240.0,g48
g48211,-1.785595874610105,194.0,g48
g48213,-0.6785394195103491,164.0,g48
g48215,0.5993667776406457,104.0,g48
g48217,-0.337095463490951,151.0,g48
g48219,-1.8851054949130575,199.0,g48
g48221,-3.7239059621232005,228.0,g48
g48223,-0.6086450881330437,162.0,g48
g48225,5.164225486307343,4.0,g48
g48227,3.3461900123782296,25.0,g48
g48229,1.089746294553056,84.0,g48
g48231,-0.9314306086575609,174.0,g48
g48233,-1.0960369694033272,179.0,g48
g48235,-4.215850238156262,235.0,g48
g48237,-0.12992594085874049,140.0,g48
g48239,-0.9295644250571289,173.0,g48
g48241,1.211735062421817,75.0,g48
g48243,-0.9325192857263688,175.0,g48
g48245,4.208389465458271,11.0,g48
g48247,1.885132764516813,63.0,g48
g48249,0.9044726413077406,94.0,g48
g48251,-4.152153842330465,234.0,g48
g48253,4.840791486439647,6.0,g48
g48255,3.8427023278103523,17.0,g48
g48257,-3.770684161823823,230.0,g48
g48259,-6.668159583192602,252.0,g48
g48261,1.556839915838022,66.0,g48
g48263,0.7724485611526388,99.0,g48
g48265,-0.5314827476613095,159.0,g48
g48267,0.7274400964329422,100.0,g48
g48269,-3.3705087508402096,222.0,g48
g48271,3.0022174859631896,33.0,g48
g48273,2.0029058177579206,57.0,g48
g48275,4.290154876449302,10.0,g48
g48277,1.9214705719991079,62.0,g48
g48279,1.0537610562374715,89.0,g48
g48281,-1.834523785554183,196.0,g48
g48283,5.088443217571802,5.0,g48
g48285,-0.4118322800306077,153.0,g48
g48287,-1.7272298610548473,193.0,g48
g48289,-0.11291749421164354,137.0,g48
g48291,-1.9505385604132226,201.0,g48
g48293,1.182030859263616,80.0,g48
g48295,-2.5924870446841455,213.0,g48
g48297,0.29482442796215147,117.0,g48
g48299,0.398275773016011,113.0,g48
g48301,1.1897661692699133,79.0,g48
g48303,-0.1502379974886232,142.0,g48
g48305,0.24312646682545452,124.0,g48
g48307,-0.28982969256965607,147.0,g48
g48309,1.2386881968412484,73.0,g48
g48311,-0.6680096771201155,163.0,g48
g48313,3.767342355740576,19.0,g48
g48315,3.6678235752227035,20.0,g48
g48317,-2.164959767256548,205.0,g48
g48319,-1.0243133506779885,176.0,g48
g48321,0.2512893245332518,123.0,g48
g48323,0.5750268702512756,105.0,g48
g48325,-2.084409657398668,203.0,g48
g48327,2.577478279276498,43.0,g48
g48329,-4.028481653220672,231.0,g48
g48331,1.2057221004967462,77.0,g48
g48333,0.32334784819785806,116.0,g48
g48335,2.9094193645278947,35.0,g48
g48337,-0.5092207415604695,157.0,g48
g48339,-5.005338186863658,246.0,g48
g48341,-1.3837713623308672,186.0,g48
g48343,3.7701943983804598,18.0,g48
g48345,0.6982433574746313,103.0,g48
g48347,1.4815992874779316,69.0,g48
g48349,0.7199575944363323,101.0,g48
g48351,0.947031942435355,92.0,g48
g48353,2.1800987171246518,50.0,g48
g48355,0.8400224129732864,96.0,g48
g48357,-2.7503987337170352,216.0,g48
g48359,-0.22782791294211413,145.0,g48
g48361,-1.1871136459553442,182.0,g48
g48363,-0.5236669780723231,158.0,g48
g48365,-0.7548961273574024,169.0,g48
g48367,-5.073500343606648,248.0,g48
g48369,-1.8882861151084571,200.0,g48
g48371,1.0932623378874284,83.0,g48
g48373,2.7273946350399183,40.0,g48
g48375,2.5020057450859023,44.0,g48
g48377,2.091586792009879,56.0,g48
g48379,-1.1372973460865714,180.0,g48
g48381,-3.3726254602268533,223.0,g48
g48383,-4.401118534580624,239.0,g48
g48385,2.313215902988322,49.0,g48
g48387,3.2255077756605814,30.0,g48
g48389,3.2651352241122558,28.0,g48
g48391,2.4233413530753287,48.0,g48
g48393,-3.314489782266227,221.0,g48
g48395,2.932852736836935,34.0,g48
g48397,-6.905589454115619,253.0,g48
g48399,2.6681209426665,41.0,g48
g48401,0.4591688848506719,106.0,g48
g48403,2.4933068206955835,45.0,g48
g48405,7.634803706519129,2.0,g48
g48407,-0.19158535007367128,144.0,g48
g48409,-0.41649661535808913,154.0,g48
g48411,2.177557639788096,51.0,g48
g48413,-1.3609510156353675,185.0,g48
g48415,0.8114256687761454,97.0,g48
g48417,-1.03365891582065,178.0,g48
g48419,1.3477212922337252,71.0,g48
g48421,-2.571170302504493,212.0,g48
g48423,-0.5360886675727321,160.0,g48
g48425,-4.036996513244618,232.0,g48
g48427,2.77661919634269,38.0,g48
g48429,-0.12445745443858125,139.0,g48
g48431,-0.3091511556459905,149.0,g48
g48433,-0.012374661655216723,133.0,g48
g48435,-4.701770918100224,242.0,g48
g48437,1.5493188306641128,67.0,g48
g48439,0.43903947674600285,109.0,g48
g48441,0.17773803601545524,129.0,g48
g48443,1.9630217648864394,61.0,g48
g48445,1.0700949573238328,87.0,g48
g48447,0.18787946383606224,128.0,g48
g48449,-0.7278499956056718,166.0,g48
g48451,0.13844525296348587,131.0,g48
g48453,-1.638412245980599,191.0,g48
g48455,0.40446826645137435,112.0,g48
g48457,2.7737688815853128,39.0,g48
g48459,-1.2826438625731056,184.0,g48
g48461,-0.8667712818627813,172.0,g48
g48463,1.396691108297806,70.0,g48
g48465,0.35529808939915286,114.0,g48
g48467,-1.1899481340074625,183.0,g48
g48469,-0.16805859664034462,143.0,g48
g48471,3.9143403678923363,15.0,g48
g48473,-1.7059571189726561,192.0,g48
g48475,1.1935439618555108,78.0,g48
g48477,1.2492284081158294,72.0,g48
g48479,-0.3336838050666039,150.0,g48
g48481,1.2070602400830395,76.0,g48
g48483,-1.505433691590204,189.0,g48
g48485,1.0162452927179582,91.0,g48
g48487,3.177529242356977,31.0,g48
g48489,4.057134248257115,12.0,g48
g48491,-4.688290553417989,241.0,g48
g48493,-4.874102264710311,245.0,g48
g48495,-0.5995313588471602,161.0,g48
g48497,-5.336777209271608,249.0,g48
g48499,0.19174476559696918,127.0,g48
g48501,-4.261518565505397,237.0,g48
g48503,-0.7348654628887485,167.0,g48
g48505,0.22004975454760256,126.0,g48
g48507,4.30097462233547,9.0,g48
g51001,3.6007514454995118,11.0,g51
g51003,-2.135966801597623,104.0,g51
g51005,0.039019294762273726,65.0,g51
g51007,-1.1513943169388405,89.0,g51
g51009,-1.5065833585465085,96.0,g51
g51011,-0.025140691289097107,69.0,g51
g51013,-0.44798983250985147,80.0,g51
g51015,-1.7546572598492098,98.0,g51
g51017,1.3734511069234434,39.0,g51
g51019,-1.9206497363502337,101.0,g51
g51021,0.9620634282811944,44.0,g51
g51023,-3.266804272489395,119.0,g51
g51025,3.866135634011311,9.0,g51
g51027,6.132739184114517,1.0,g51
g51029,1.8401792163574036,32.0,g51
g51031,-1.252807106121299,94.0,g51
g51033,-2.5186118042034322,111.0,g51
g51035,2.0928024267696204,29.0,g51
g51036,-3.976765232706747,130.0,g51
g51037,2.2597154352168816,26.0,g51
g51041,-3.3242193061094225,122.0,g51
g51043,-2.9420642817741545,115.0,g51
g51045,-1.1748247867433348,91.0,g51
g51047,-1.1724833080693622,90.0,g51
g51049,-0.04251880319756762,70.0,g51
g51051,5.905657464053818,2.0,g51
g51053,-0.9580812147197586,86.0,g51
g51057,0.21415927402765833,59.0,g51
g51059,-0.17964057058287025,73.0,g51
g51061,-3.1086147575423104,117.0,g51
g51063,0.7161988087218654,50.0,g51
g51065,-3.388525003366289,123.0,g51
g51067,-0.02232704530364804,68.0,g51
g51069,-2.415612635012689,108.0,g51
g51071,0.19268011899983017,60.0,g51
g51073,-2.6181276881859636,113.0,g51
g51075,-3.52778698696078,124.0,g51
g51077,2.727124363199528,23.0,g51
g51079,-1.7971055041754913,99.0,g51
g51081,2.733112609084891,22.0,g51
g51083,1.4036566209861874,38.0,g51
g51085,-4.702756777266056,134.0,g51
g51087,-2.3923175465033877,107.0,g51
g51089,1.1870027328587383,40.0,g51
g51091,3.3435276346001217,12.0,g51
g51093,-2.497390659360357,110.0,g51
g51095,-2.432143289804242,109.0,g51
g51097,-0.003105059702926183,66.0,g51
g51099,-3.5344912062046827,125.0,g51
g51101,-3.8381053632237987,127.0,g51
g51103,1.068981871587288,42.0,g51
g51105,2.9108231546486985,17.0,g51
g51107,-2.5912211680985355,112.0,g51
g51109,-1.6921348212201013,97.0,g51
g51111,3.29942179211186,14.0,g51
g51113,-0.6326207074191377,83.0,g51
g51115,-0.2600854232881694,75.0,g51
g51117,3.3374954677566437,13.0,g51
g51119,0.7040490419187814,51.0,g51
g51121,-1.9284778732633874,102.0,g51
g51125,0.7331819605202514,49.0,g51
g51127,-4.321106111809796,133.0,g51
g51131,5.0165573015796046,4.0,g51
g51133,1.6746697227293306,33.0,g51
g51135,2.635222122700731,24.0,g51
g51137,-1.0820559632717077,88.0,g51
g51139,0.48123300727303975,54.0,g51
g51141,2.2424818007810785,27.0,g51
g51143,0.26442045273040116,57.0,g51
g51145,-3.5491557123191004,126.0,g51
g51147,0.8775075605502313,47.0,g51
g51149,-3.068429888993355,116.0,g51
g51153,-0.7645127965186206,84.0,g51
g51155,0.06992592328995206,62.0,g51
g51157,-0.6242320762850226,82.0,g51
g51159,2.7393134609172756,21.0,g51
g51161,-3.2729277564816552,120.0,g51
g51163,0.2984157912612466,55.0,g51
g51165,-0.2619603509670537,76.0,g51
g51167,3.2514514348112566,15.0,g51
g51169,2.865496829376875,19.0,g51
g51171,0.051427372529724846,64.0,g51
g51173,1.605894957838173,35.0,g51
g51175,0.9063490997106036,46.0,g51
g51177,-2.8314846148772275,114.0,g51
g51179,-3.9388939732169277,128.0,g51
g51181,0.13633893558767007,61.0,g51
g51183,4.110260979294404,6.0,g51
g51185,2.225437579693261,28.0,g51
g51187,-2.362299814396143,105.0,g51
g51191,-0.6047979302372437,81.0,g51
g51193,2.3686056573424814,25.0,g51
g51195,3.85963225259956,10.0,g51
g51197,0.6872991121457193,52.0,g51
g51199,-4.148454684209898,132.0,g51
g51510,0.5939223117627455,53.0,g51
g51515,0.05424820266913977,63.0,g51
g51520,1.0231205119163143,43.0,g51
g51530,-0.009690915750751872,67.0,g51
g51540,0.28448426862751175,56.0,g51
g51550,-3.9477443717560545,129.0,g51
g51570,-0.9753339864622731,87.0,g51
g51580,0.7439070310548199,48.0,g51
g51590,2.056703308082894,30.0,g51
g51595,4.015554372794852,8.0,g51
g51600,-0.40561965087840157,79.0,g51
g51610,-2.371998412900194,106.0,g51
g51620,1.6207812696585768,34.0,g51
g51630,-0.3033386074581569,77.0,g51
g51640,4.516709864164849,5.0,g51
g51650,-1.9816879212758476,103.0,g51
g51660,2.8358484747629378,20.0,g51
g51670,1.091171834224223,41.0,g51
g51678,1.9622862122307612,31.0,g51
g51680,-0.14844321755077905,72.0,g51
g51683,4.070273831022066,7.0,g51
g51685,5.493402570966202,3.0,g51
g51690,1.5597418200592053,36.0,g51
g51700,-1.3591684740728947,95.0,g51
g51710,-0.36274524996364643,78.0,g51
g51720,0.25299568331098743,58.0,g51
g51730,2.8846440868178145,18.0,g51
g51735,-4.022523971575521,131.0,g51
g51740,-1.2052808277806302,92.0,g51
g51750,-0.0691935866162885,71.0,g51
g51760,1.4870995292186922,37.0,g51
g51770,0.9166209772093529,45.0,g51
g51775,-1.8370955615776423,100.0,g51
g51790,-0.7733275106198987,85.0,g51
g51800,-3.315531882653475,121.0,g51
g51810,-3.1548904985548116,118.0,g51
g51820,-0.23379719131677157,74.0,g51
g51830,-1.2302210185118083,93.0,g51
g51840,3.196709128251448,16.0,g51
